"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 23 17:23:16 UTC 2026","Fri Jan 23 17:23:21 UTC 2026","4980","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Fri Jan 23 17:21:27 UTC 2026","Fri Jan 23 17:21:46 UTC 2026","19134","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Fri Jan 23 17:20:35 UTC 2026","Fri Jan 23 17:20:42 UTC 2026","6855","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Fri Jan 23 17:20:09 UTC 2026","Fri Jan 23 17:20:09 UTC 2026","99","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Fri Jan 23 17:22:50 UTC 2026","Fri Jan 23 17:22:53 UTC 2026","2602","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Fri Jan 23 17:21:13 UTC 2026","Fri Jan 23 17:21:19 UTC 2026","6771","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Fri Jan 23 17:20:42 UTC 2026","Fri Jan 23 17:21:13 UTC 2026","30627","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Fri Jan 23 17:23:21 UTC 2026","Fri Jan 23 17:23:41 UTC 2026","19880","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Fri Jan 23 17:20:18 UTC 2026","Fri Jan 23 17:20:27 UTC 2026","8257","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Fri Jan 23 17:20:10 UTC 2026","Fri Jan 23 17:20:17 UTC 2026","6975","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Fri Jan 23 17:23:11 UTC 2026","Fri Jan 23 17:23:16 UTC 2026","5613","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Fri Jan 23 17:22:53 UTC 2026","Fri Jan 23 17:23:02 UTC 2026","8984","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Fri Jan 23 17:20:02 UTC 2026","Fri Jan 23 17:20:03 UTC 2026","513","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Fri Jan 23 17:23:41 UTC 2026","Fri Jan 23 17:23:46 UTC 2026","4622","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Fri Jan 23 17:23:02 UTC 2026","Fri Jan 23 17:23:11 UTC 2026","8952","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Fri Jan 23 17:20:27 UTC 2026","Fri Jan 23 17:20:35 UTC 2026","8468","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Fri Jan 23 17:20:09 UTC 2026","Fri Jan 23 17:20:09 UTC 2026","248","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Fri Jan 23 17:20:08 UTC 2026","Fri Jan 23 17:20:08 UTC 2026","130","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Fri Jan 23 17:22:04 UTC 2026","Fri Jan 23 17:22:43 UTC 2026","39041","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Fri Jan 23 17:22:43 UTC 2026","Fri Jan 23 17:22:50 UTC 2026","7021","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Fri Jan 23 17:20:09 UTC 2026","Fri Jan 23 17:20:10 UTC 2026","1012","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Fri Jan 23 17:20:08 UTC 2026","Fri Jan 23 17:20:09 UTC 2026","241","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Fri Jan 23 17:21:19 UTC 2026","Fri Jan 23 17:21:27 UTC 2026","7194","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Fri Jan 23 17:20:09 UTC 2026","Fri Jan 23 17:20:09 UTC 2026","215","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Fri Jan 23 17:21:46 UTC 2026","Fri Jan 23 17:22:04 UTC 2026","18131","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"failed","Fri Jan 23 17:20:05 UTC 2026","Fri Jan 23 17:20:05 UTC 2026","395","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
