"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 13 17:19:54 UTC 2026","Tue Jan 13 17:19:59 UTC 2026","5470","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"failed","Tue Jan 13 17:24:31 UTC 2026","Tue Jan 13 17:24:50 UTC 2026","18969","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"failed","Tue Jan 13 17:19:43 UTC 2026","Tue Jan 13 17:19:43 UTC 2026","366","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Tue Jan 13 17:19:46 UTC 2026","Tue Jan 13 17:19:48 UTC 2026","2541","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Tue Jan 13 17:19:49 UTC 2026","Tue Jan 13 17:19:54 UTC 2026","4599","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Tue Jan 13 17:19:44 UTC 2026","Tue Jan 13 17:19:44 UTC 2026","349","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"failed","Tue Jan 13 17:20:42 UTC 2026","Tue Jan 13 17:21:00 UTC 2026","17907","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Tue Jan 13 17:23:36 UTC 2026","Tue Jan 13 17:23:42 UTC 2026","6502","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Tue Jan 13 17:23:42 UTC 2026","Tue Jan 13 17:23:47 UTC 2026","5132","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"failed","Tue Jan 13 17:21:59 UTC 2026","Tue Jan 13 17:22:16 UTC 2026","17771","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Tue Jan 13 17:23:28 UTC 2026","Tue Jan 13 17:23:31 UTC 2026","2789","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"failed","Tue Jan 13 17:19:40 UTC 2026","Tue Jan 13 17:19:40 UTC 2026","381","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Tue Jan 13 17:23:07 UTC 2026","Tue Jan 13 17:23:25 UTC 2026","18149","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Tue Jan 13 17:19:59 UTC 2026","Tue Jan 13 17:20:02 UTC 2026","2673","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Tue Jan 13 17:19:45 UTC 2026","Tue Jan 13 17:19:46 UTC 2026","771","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Tue Jan 13 17:24:51 UTC 2026","Tue Jan 13 17:24:56 UTC 2026","5372","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Tue Jan 13 17:21:01 UTC 2026","Tue Jan 13 17:21:04 UTC 2026","2736","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Tue Jan 13 17:19:44 UTC 2026","Tue Jan 13 17:19:45 UTC 2026","631","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Tue Jan 13 17:19:37 UTC 2026","Tue Jan 13 17:19:38 UTC 2026","391","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Tue Jan 13 17:21:04 UTC 2026","Tue Jan 13 17:21:07 UTC 2026","2671","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Tue Jan 13 17:21:07 UTC 2026","Tue Jan 13 17:21:18 UTC 2026","11770","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Tue Jan 13 17:23:47 UTC 2026","Tue Jan 13 17:23:52 UTC 2026","4814","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Tue Jan 13 17:23:31 UTC 2026","Tue Jan 13 17:23:36 UTC 2026","4942","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Tue Jan 13 17:23:25 UTC 2026","Tue Jan 13 17:23:28 UTC 2026","2801","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Tue Jan 13 17:19:45 UTC 2026","Tue Jan 13 17:19:45 UTC 2026","114","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Tue Jan 13 17:19:45 UTC 2026","Tue Jan 13 17:19:45 UTC 2026","182","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
