"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 18 17:33:14 UTC 2026","Sat Apr 18 17:33:17 UTC 2026","3322","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"failed","Sat Apr 18 17:34:24 UTC 2026","Sat Apr 18 17:34:43 UTC 2026","18903","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Sat Apr 18 17:29:07 UTC 2026","Sat Apr 18 17:29:07 UTC 2026","137","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"failed","Sat Apr 18 17:31:34 UTC 2026","Sat Apr 18 17:31:53 UTC 2026","18570","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Sat Apr 18 17:34:44 UTC 2026","Sat Apr 18 17:34:50 UTC 2026","6218","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Sat Apr 18 17:29:24 UTC 2026","Sat Apr 18 17:29:27 UTC 2026","2876","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Sat Apr 18 17:29:05 UTC 2026","Sat Apr 18 17:29:06 UTC 2026","297","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Sat Apr 18 17:29:07 UTC 2026","Sat Apr 18 17:29:07 UTC 2026","141","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Sat Apr 18 17:29:46 UTC 2026","Sat Apr 18 17:29:49 UTC 2026","3298","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Sat Apr 18 17:29:08 UTC 2026","Sat Apr 18 17:29:11 UTC 2026","3382","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"failed","Sat Apr 18 17:32:45 UTC 2026","Sat Apr 18 17:33:09 UTC 2026","23844","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Sat Apr 18 17:33:17 UTC 2026","Sat Apr 18 17:33:23 UTC 2026","5823","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Sat Apr 18 17:29:07 UTC 2026","Sat Apr 18 17:29:07 UTC 2026","91","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Sat Apr 18 17:29:49 UTC 2026","Sat Apr 18 17:29:53 UTC 2026","3196","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Sat Apr 18 17:29:00 UTC 2026","Sat Apr 18 17:29:01 UTC 2026","364","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Sat Apr 18 17:29:27 UTC 2026","Sat Apr 18 17:29:46 UTC 2026","18894","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"failed","Sat Apr 18 17:30:34 UTC 2026","Sat Apr 18 17:30:53 UTC 2026","18811","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Sat Apr 18 17:33:29 UTC 2026","Sat Apr 18 17:33:35 UTC 2026","5979","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Sat Apr 18 17:33:23 UTC 2026","Sat Apr 18 17:33:29 UTC 2026","5817","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Sat Apr 18 17:29:18 UTC 2026","Sat Apr 18 17:29:24 UTC 2026","5767","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"failed","Sat Apr 18 17:29:03 UTC 2026","Sat Apr 18 17:29:03 UTC 2026","295","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Sat Apr 18 17:33:35 UTC 2026","Sat Apr 18 17:33:43 UTC 2026","8538","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Sat Apr 18 17:29:12 UTC 2026","Sat Apr 18 17:29:18 UTC 2026","6036","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Sat Apr 18 17:33:10 UTC 2026","Sat Apr 18 17:33:14 UTC 2026","3434","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Sat Apr 18 17:29:07 UTC 2026","Sat Apr 18 17:29:08 UTC 2026","612","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Sat Apr 18 17:29:06 UTC 2026","Sat Apr 18 17:29:07 UTC 2026","283","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
