"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 21 17:19:18 UTC 2026","Sat Feb 21 17:19:21 UTC 2026","2955","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Sat Feb 21 17:18:03 UTC 2026","Sat Feb 21 17:18:03 UTC 2026","121","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Sat Feb 21 17:18:03 UTC 2026","Sat Feb 21 17:18:03 UTC 2026","65","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Sat Feb 21 17:18:16 UTC 2026","Sat Feb 21 17:18:18 UTC 2026","2328","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Sat Feb 21 17:18:12 UTC 2026","Sat Feb 21 17:18:16 UTC 2026","4422","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Sat Feb 21 17:19:21 UTC 2026","Sat Feb 21 17:19:24 UTC 2026","2657","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Sat Feb 21 17:18:03 UTC 2026","Sat Feb 21 17:18:03 UTC 2026","139","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"failed","Sat Feb 21 17:20:08 UTC 2026","Sat Feb 21 17:20:27 UTC 2026","19106","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Sat Feb 21 17:18:04 UTC 2026","Sat Feb 21 17:18:06 UTC 2026","2392","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Sat Feb 21 17:24:08 UTC 2026","Sat Feb 21 17:24:13 UTC 2026","5878","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"failed","Sat Feb 21 17:23:49 UTC 2026","Sat Feb 21 17:24:07 UTC 2026","17962","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"failed","Sat Feb 21 17:18:02 UTC 2026","Sat Feb 21 17:18:02 UTC 2026","183","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Sat Feb 21 17:22:53 UTC 2026","Sat Feb 21 17:22:59 UTC 2026","6051","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Sat Feb 21 17:22:46 UTC 2026","Sat Feb 21 17:22:48 UTC 2026","2678","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"failed","Sat Feb 21 17:21:09 UTC 2026","Sat Feb 21 17:21:28 UTC 2026","18944","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Sat Feb 21 17:22:43 UTC 2026","Sat Feb 21 17:22:46 UTC 2026","2811","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"failed","Sat Feb 21 17:18:57 UTC 2026","Sat Feb 21 17:19:18 UTC 2026","21005","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Sat Feb 21 17:17:58 UTC 2026","Sat Feb 21 17:17:58 UTC 2026","220","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Sat Feb 21 17:22:48 UTC 2026","Sat Feb 21 17:22:53 UTC 2026","5065","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"failed","Sat Feb 21 17:18:00 UTC 2026","Sat Feb 21 17:18:00 UTC 2026","188","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"failed","Sat Feb 21 17:22:19 UTC 2026","Sat Feb 21 17:22:42 UTC 2026","23271","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Sat Feb 21 17:18:03 UTC 2026","Sat Feb 21 17:18:04 UTC 2026","523","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Sat Feb 21 17:18:03 UTC 2026","Sat Feb 21 17:18:03 UTC 2026","100","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Sat Feb 21 17:18:06 UTC 2026","Sat Feb 21 17:18:12 UTC 2026","5146","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Sat Feb 21 17:23:05 UTC 2026","Sat Feb 21 17:23:10 UTC 2026","5270","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Sat Feb 21 17:23:00 UTC 2026","Sat Feb 21 17:23:05 UTC 2026","5196","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
