"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 12 17:55:03 UTC 2026","Wed Aug 12 17:55:06 UTC 2026","2994","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Wed Aug 12 17:50:38 UTC 2026","Wed Aug 12 17:50:40 UTC 2026","2819","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Wed Aug 12 17:51:39 UTC 2026","Wed Aug 12 17:51:42 UTC 2026","2953","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"failed","Wed Aug 12 17:54:38 UTC 2026","Wed Aug 12 17:55:02 UTC 2026","24097","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Wed Aug 12 17:56:31 UTC 2026","Wed Aug 12 17:56:36 UTC 2026","5336","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Wed Aug 12 17:50:23 UTC 2026","Wed Aug 12 17:50:23 UTC 2026","781","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Wed Aug 12 17:55:09 UTC 2026","Wed Aug 12 17:55:14 UTC 2026","5367","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Wed Aug 12 17:50:22 UTC 2026","Wed Aug 12 17:50:22 UTC 2026","177","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Wed Aug 12 17:56:12 UTC 2026","Wed Aug 12 17:56:30 UTC 2026","17704","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Wed Aug 12 17:51:42 UTC 2026","Wed Aug 12 17:51:45 UTC 2026","2889","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Wed Aug 12 17:50:22 UTC 2026","Wed Aug 12 17:50:23 UTC 2026","128","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Wed Aug 12 17:50:22 UTC 2026","Wed Aug 12 17:50:22 UTC 2026","167","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Wed Aug 12 17:50:33 UTC 2026","Wed Aug 12 17:50:37 UTC 2026","4982","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Wed Aug 12 17:55:14 UTC 2026","Wed Aug 12 17:55:20 UTC 2026","6081","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Wed Aug 12 17:50:23 UTC 2026","Wed Aug 12 17:50:26 UTC 2026","2952","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"failed","Wed Aug 12 17:52:26 UTC 2026","Wed Aug 12 17:52:48 UTC 2026","22382","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Wed Aug 12 17:50:15 UTC 2026","Wed Aug 12 17:50:15 UTC 2026","475","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Wed Aug 12 17:55:26 UTC 2026","Wed Aug 12 17:55:32 UTC 2026","5713","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Wed Aug 12 17:55:06 UTC 2026","Wed Aug 12 17:55:09 UTC 2026","3155","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Wed Aug 12 17:50:27 UTC 2026","Wed Aug 12 17:50:32 UTC 2026","5871","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Wed Aug 12 17:50:22 UTC 2026","Wed Aug 12 17:50:22 UTC 2026","454","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"failed","Wed Aug 12 17:53:28 UTC 2026","Wed Aug 12 17:53:46 UTC 2026","18317","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"failed","Wed Aug 12 17:50:17 UTC 2026","Wed Aug 12 17:50:17 UTC 2026","231","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"failed","Wed Aug 12 17:50:20 UTC 2026","Wed Aug 12 17:50:21 UTC 2026","425","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Wed Aug 12 17:55:20 UTC 2026","Wed Aug 12 17:55:26 UTC 2026","5918","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"failed","Wed Aug 12 17:51:19 UTC 2026","Wed Aug 12 17:51:38 UTC 2026","19134","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
