"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 19 10:01:06 UTC 2025","Fri Dec 19 10:01:06 UTC 2025","119","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Fri Dec 19 10:03:05 UTC 2025","Fri Dec 19 10:03:13 UTC 2025","7750","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Fri Dec 19 10:01:07 UTC 2025","Fri Dec 19 10:01:09 UTC 2025","2394","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001: Verify login page elements are visible",""
"passed","Fri Dec 19 10:01:25 UTC 2025","Fri Dec 19 10:01:46 UTC 2025","21813","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Fri Dec 19 10:01:13 UTC 2025","Fri Dec 19 10:01:18 UTC 2025","5067","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Fri Dec 19 10:02:48 UTC 2025","Fri Dec 19 10:02:50 UTC 2025","2249","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Fri Dec 19 10:01:51 UTC 2025","Fri Dec 19 10:02:12 UTC 2025","20604","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Fri Dec 19 10:01:06 UTC 2025","Fri Dec 19 10:01:06 UTC 2025","140","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Fri Dec 19 10:01:22 UTC 2025","Fri Dec 19 10:01:25 UTC 2025","2224","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Fri Dec 19 10:01:49 UTC 2025","Fri Dec 19 10:01:51 UTC 2025","2420","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Fri Dec 19 10:01:06 UTC 2025","Fri Dec 19 10:01:06 UTC 2025","141","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001: Get all products list",""
"passed","Fri Dec 19 10:02:23 UTC 2025","Fri Dec 19 10:02:45 UTC 2025","21848","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Fri Dec 19 10:01:00 UTC 2025","Fri Dec 19 10:01:00 UTC 2025","231","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001: Valid login credentials return success",""
"passed","Fri Dec 19 10:03:13 UTC 2025","Fri Dec 19 10:03:19 UTC 2025","5856","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Fri Dec 19 10:01:06 UTC 2025","Fri Dec 19 10:01:06 UTC 2025","154","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Fri Dec 19 10:02:12 UTC 2025","Fri Dec 19 10:02:23 UTC 2025","11513","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Fri Dec 19 10:02:45 UTC 2025","Fri Dec 19 10:02:48 UTC 2025","2300","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"failed","Fri Dec 19 10:01:05 UTC 2025","Fri Dec 19 10:01:05 UTC 2025","224","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Fri Dec 19 10:01:46 UTC 2025","Fri Dec 19 10:01:49 UTC 2025","2401","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Fri Dec 19 10:03:41 UTC 2025","Fri Dec 19 10:03:46 UTC 2025","4861","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"failed","Fri Dec 19 10:01:02 UTC 2025","Fri Dec 19 10:01:02 UTC 2025","219","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Fri Dec 19 10:02:50 UTC 2025","Fri Dec 19 10:02:57 UTC 2025","7492","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Fri Dec 19 10:03:19 UTC 2025","Fri Dec 19 10:03:41 UTC 2025","22271","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Fri Dec 19 10:01:18 UTC 2025","Fri Dec 19 10:01:22 UTC 2025","4635","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Fri Dec 19 10:02:57 UTC 2025","Fri Dec 19 10:03:05 UTC 2025","7466","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Fri Dec 19 10:01:06 UTC 2025","Fri Dec 19 10:01:07 UTC 2025","629","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
