"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 09 17:43:21 UTC 2026","Mon Feb 09 17:43:24 UTC 2026","2693","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Mon Feb 09 17:48:23 UTC 2026","Mon Feb 09 17:48:29 UTC 2026","5748","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Mon Feb 09 17:48:04 UTC 2026","Mon Feb 09 17:48:07 UTC 2026","2895","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Mon Feb 09 17:48:07 UTC 2026","Mon Feb 09 17:48:10 UTC 2026","2943","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"failed","Mon Feb 09 17:44:07 UTC 2026","Mon Feb 09 17:44:34 UTC 2026","26447","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Mon Feb 09 17:43:01 UTC 2026","Mon Feb 09 17:43:01 UTC 2026","241","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Mon Feb 09 17:48:10 UTC 2026","Mon Feb 09 17:48:15 UTC 2026","5501","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Mon Feb 09 17:43:07 UTC 2026","Mon Feb 09 17:43:10 UTC 2026","2946","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"failed","Mon Feb 09 17:45:25 UTC 2026","Mon Feb 09 17:45:44 UTC 2026","18919","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Mon Feb 09 17:48:15 UTC 2026","Mon Feb 09 17:48:23 UTC 2026","7880","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Mon Feb 09 17:43:07 UTC 2026","Mon Feb 09 17:43:07 UTC 2026","417","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Mon Feb 09 17:43:06 UTC 2026","Mon Feb 09 17:43:06 UTC 2026","101","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Mon Feb 09 17:48:29 UTC 2026","Mon Feb 09 17:48:35 UTC 2026","6108","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"failed","Mon Feb 09 17:49:16 UTC 2026","Mon Feb 09 17:49:35 UTC 2026","18771","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Mon Feb 09 17:44:41 UTC 2026","Mon Feb 09 17:44:44 UTC 2026","2752","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Mon Feb 09 17:44:35 UTC 2026","Mon Feb 09 17:44:41 UTC 2026","6137","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Mon Feb 09 17:43:16 UTC 2026","Mon Feb 09 17:43:21 UTC 2026","4916","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Mon Feb 09 17:43:06 UTC 2026","Mon Feb 09 17:43:06 UTC 2026","106","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Mon Feb 09 17:43:03 UTC 2026","Mon Feb 09 17:43:03 UTC 2026","181","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Mon Feb 09 17:43:06 UTC 2026","Mon Feb 09 17:43:07 UTC 2026","62","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Mon Feb 09 17:43:11 UTC 2026","Mon Feb 09 17:43:16 UTC 2026","5533","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Mon Feb 09 17:49:36 UTC 2026","Mon Feb 09 17:49:42 UTC 2026","6319","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"failed","Mon Feb 09 17:46:25 UTC 2026","Mon Feb 09 17:46:43 UTC 2026","18486","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"failed","Mon Feb 09 17:43:05 UTC 2026","Mon Feb 09 17:43:05 UTC 2026","137","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"failed","Mon Feb 09 17:47:37 UTC 2026","Mon Feb 09 17:48:03 UTC 2026","25792","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Mon Feb 09 17:43:06 UTC 2026","Mon Feb 09 17:43:06 UTC 2026","184","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
