"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 03 19:31:35 UTC 2026","Thu Sep 03 19:31:38 UTC 2026","3037","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Thu Sep 03 19:35:10 UTC 2026","Thu Sep 03 19:35:12 UTC 2026","2625","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Thu Sep 03 19:30:12 UTC 2026","Thu Sep 03 19:30:15 UTC 2026","2768","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Thu Sep 03 19:31:38 UTC 2026","Thu Sep 03 19:31:41 UTC 2026","3778","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Thu Sep 03 19:35:12 UTC 2026","Thu Sep 03 19:35:15 UTC 2026","2877","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Thu Sep 03 19:35:15 UTC 2026","Thu Sep 03 19:35:21 UTC 2026","5411","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"failed","Thu Sep 03 19:30:08 UTC 2026","Thu Sep 03 19:30:09 UTC 2026","571","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Thu Sep 03 19:30:11 UTC 2026","Thu Sep 03 19:30:11 UTC 2026","181","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Thu Sep 03 19:36:41 UTC 2026","Thu Sep 03 19:36:46 UTC 2026","5283","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Thu Sep 03 19:35:32 UTC 2026","Thu Sep 03 19:35:39 UTC 2026","6869","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"failed","Thu Sep 03 19:32:23 UTC 2026","Thu Sep 03 19:32:42 UTC 2026","18860","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Thu Sep 03 19:30:02 UTC 2026","Thu Sep 03 19:30:02 UTC 2026","694","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Thu Sep 03 19:30:15 UTC 2026","Thu Sep 03 19:30:21 UTC 2026","5738","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Thu Sep 03 19:35:26 UTC 2026","Thu Sep 03 19:35:32 UTC 2026","5768","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Thu Sep 03 19:30:10 UTC 2026","Thu Sep 03 19:30:10 UTC 2026","226","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Thu Sep 03 19:30:09 UTC 2026","Thu Sep 03 19:30:10 UTC 2026","587","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Thu Sep 03 19:30:26 UTC 2026","Thu Sep 03 19:30:29 UTC 2026","2859","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Thu Sep 03 19:30:10 UTC 2026","Thu Sep 03 19:30:10 UTC 2026","224","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Thu Sep 03 19:30:04 UTC 2026","Thu Sep 03 19:30:05 UTC 2026","624","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"failed","Thu Sep 03 19:34:44 UTC 2026","Thu Sep 03 19:35:09 UTC 2026","24820","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"failed","Thu Sep 03 19:36:22 UTC 2026","Thu Sep 03 19:36:40 UTC 2026","18445","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Thu Sep 03 19:35:21 UTC 2026","Thu Sep 03 19:35:26 UTC 2026","5696","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"failed","Thu Sep 03 19:31:14 UTC 2026","Thu Sep 03 19:31:34 UTC 2026","19139","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Thu Sep 03 19:30:21 UTC 2026","Thu Sep 03 19:30:26 UTC 2026","5217","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Thu Sep 03 19:30:11 UTC 2026","Thu Sep 03 19:30:12 UTC 2026","1219","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"failed","Thu Sep 03 19:33:29 UTC 2026","Thu Sep 03 19:33:48 UTC 2026","18600","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
