"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 17 17:41:04 UTC 2026","Fri Apr 17 17:41:06 UTC 2026","2162","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Fri Apr 17 17:40:51 UTC 2026","Fri Apr 17 17:40:56 UTC 2026","4318","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Fri Apr 17 17:43:36 UTC 2026","Fri Apr 17 17:43:39 UTC 2026","2251","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Fri Apr 17 17:43:39 UTC 2026","Fri Apr 17 17:43:45 UTC 2026","6133","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Fri Apr 17 17:40:56 UTC 2026","Fri Apr 17 17:41:04 UTC 2026","8275","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Fri Apr 17 17:40:46 UTC 2026","Fri Apr 17 17:40:47 UTC 2026","113","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Fri Apr 17 17:40:47 UTC 2026","Fri Apr 17 17:40:47 UTC 2026","115","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"failed","Fri Apr 17 17:40:46 UTC 2026","Fri Apr 17 17:40:46 UTC 2026","121","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Fri Apr 17 17:41:26 UTC 2026","Fri Apr 17 17:41:28 UTC 2026","2416","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Fri Apr 17 17:41:28 UTC 2026","Fri Apr 17 17:41:31 UTC 2026","2152","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Fri Apr 17 17:40:47 UTC 2026","Fri Apr 17 17:40:50 UTC 2026","2317","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Fri Apr 17 17:44:26 UTC 2026","Fri Apr 17 17:44:36 UTC 2026","9821","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Fri Apr 17 17:40:47 UTC 2026","Fri Apr 17 17:40:47 UTC 2026","66","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Fri Apr 17 17:43:10 UTC 2026","Fri Apr 17 17:43:21 UTC 2026","10609","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Fri Apr 17 17:43:21 UTC 2026","Fri Apr 17 17:43:36 UTC 2026","15645","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"failed","Fri Apr 17 17:42:14 UTC 2026","Fri Apr 17 17:42:33 UTC 2026","19709","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"failed","Fri Apr 17 17:40:44 UTC 2026","Fri Apr 17 17:40:44 UTC 2026","119","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Fri Apr 17 17:44:10 UTC 2026","Fri Apr 17 17:44:14 UTC 2026","4430","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Fri Apr 17 17:40:47 UTC 2026","Fri Apr 17 17:40:47 UTC 2026","493","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Fri Apr 17 17:41:06 UTC 2026","Fri Apr 17 17:41:26 UTC 2026","19664","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Fri Apr 17 17:43:49 UTC 2026","Fri Apr 17 17:44:10 UTC 2026","20717","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Fri Apr 17 17:44:14 UTC 2026","Fri Apr 17 17:44:26 UTC 2026","11549","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Fri Apr 17 17:40:42 UTC 2026","Fri Apr 17 17:40:42 UTC 2026","212","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Fri Apr 17 17:44:36 UTC 2026","Fri Apr 17 17:44:41 UTC 2026","5167","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Fri Apr 17 17:43:45 UTC 2026","Fri Apr 17 17:43:49 UTC 2026","4330","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Fri Apr 17 17:40:47 UTC 2026","Fri Apr 17 17:40:47 UTC 2026","102","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
