"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 13 19:10:17 UTC 2026","Sun Sep 13 19:10:23 UTC 2026","5449","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Sun Sep 13 19:06:51 UTC 2026","Sun Sep 13 19:06:54 UTC 2026","2550","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Sun Sep 13 19:05:46 UTC 2026","Sun Sep 13 19:05:51 UTC 2026","4706","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Sun Sep 13 19:05:36 UTC 2026","Sun Sep 13 19:05:41 UTC 2026","4835","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Sun Sep 13 19:05:35 UTC 2026","Sun Sep 13 19:05:35 UTC 2026","130","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"failed","Sun Sep 13 19:11:21 UTC 2026","Sun Sep 13 19:11:39 UTC 2026","18449","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Sun Sep 13 19:05:30 UTC 2026","Sun Sep 13 19:05:30 UTC 2026","347","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"failed","Sun Sep 13 19:07:36 UTC 2026","Sun Sep 13 19:07:54 UTC 2026","18282","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Sun Sep 13 19:10:11 UTC 2026","Sun Sep 13 19:10:14 UTC 2026","2993","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Sun Sep 13 19:11:40 UTC 2026","Sun Sep 13 19:11:46 UTC 2026","5559","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Sun Sep 13 19:05:35 UTC 2026","Sun Sep 13 19:05:35 UTC 2026","95","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Sun Sep 13 19:05:41 UTC 2026","Sun Sep 13 19:05:46 UTC 2026","4861","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Sun Sep 13 19:05:35 UTC 2026","Sun Sep 13 19:05:35 UTC 2026","281","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Sun Sep 13 19:05:35 UTC 2026","Sun Sep 13 19:05:36 UTC 2026","635","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"failed","Sun Sep 13 19:09:47 UTC 2026","Sun Sep 13 19:10:10 UTC 2026","23399","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"failed","Sun Sep 13 19:06:32 UTC 2026","Sun Sep 13 19:06:51 UTC 2026","18183","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Sun Sep 13 19:10:28 UTC 2026","Sun Sep 13 19:10:34 UTC 2026","5635","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Sun Sep 13 19:06:54 UTC 2026","Sun Sep 13 19:06:57 UTC 2026","2918","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Sun Sep 13 19:10:14 UTC 2026","Sun Sep 13 19:10:17 UTC 2026","2981","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"failed","Sun Sep 13 19:05:34 UTC 2026","Sun Sep 13 19:05:34 UTC 2026","164","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Sun Sep 13 19:05:51 UTC 2026","Sun Sep 13 19:05:53 UTC 2026","2481","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Sun Sep 13 19:05:32 UTC 2026","Sun Sep 13 19:05:32 UTC 2026","330","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Sun Sep 13 19:10:23 UTC 2026","Sun Sep 13 19:10:28 UTC 2026","5564","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Sun Sep 13 19:05:35 UTC 2026","Sun Sep 13 19:05:35 UTC 2026","131","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Sun Sep 13 19:08:39 UTC 2026","Sun Sep 13 19:08:56 UTC 2026","17527","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Sun Sep 13 19:10:34 UTC 2026","Sun Sep 13 19:10:41 UTC 2026","7502","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
