"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 19 17:18:44 UTC 2026","Wed Aug 19 17:19:01 UTC 2026","17526","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Wed Aug 19 17:19:05 UTC 2026","Wed Aug 19 17:19:08 UTC 2026","2466","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Wed Aug 19 17:22:30 UTC 2026","Wed Aug 19 17:22:35 UTC 2026","4849","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Wed Aug 19 17:17:45 UTC 2026","Wed Aug 19 17:17:45 UTC 2026","136","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Wed Aug 19 17:22:20 UTC 2026","Wed Aug 19 17:22:25 UTC 2026","4458","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Wed Aug 19 17:17:45 UTC 2026","Wed Aug 19 17:17:46 UTC 2026","659","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Wed Aug 19 17:23:36 UTC 2026","Wed Aug 19 17:23:41 UTC 2026","4753","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Wed Aug 19 17:22:25 UTC 2026","Wed Aug 19 17:22:30 UTC 2026","5206","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Wed Aug 19 17:17:39 UTC 2026","Wed Aug 19 17:17:39 UTC 2026","299","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"failed","Wed Aug 19 17:23:19 UTC 2026","Wed Aug 19 17:23:36 UTC 2026","16964","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Wed Aug 19 17:17:45 UTC 2026","Wed Aug 19 17:17:45 UTC 2026","275","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Wed Aug 19 17:19:47 UTC 2026","Wed Aug 19 17:20:04 UTC 2026","16935","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"failed","Wed Aug 19 17:20:43 UTC 2026","Wed Aug 19 17:21:01 UTC 2026","17580","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Wed Aug 19 17:17:50 UTC 2026","Wed Aug 19 17:17:56 UTC 2026","5683","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Wed Aug 19 17:22:18 UTC 2026","Wed Aug 19 17:22:20 UTC 2026","2610","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Wed Aug 19 17:19:02 UTC 2026","Wed Aug 19 17:19:05 UTC 2026","2738","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Wed Aug 19 17:17:45 UTC 2026","Wed Aug 19 17:17:45 UTC 2026","270","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Wed Aug 19 17:17:46 UTC 2026","Wed Aug 19 17:17:49 UTC 2026","2361","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Wed Aug 19 17:22:35 UTC 2026","Wed Aug 19 17:22:40 UTC 2026","4881","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Wed Aug 19 17:17:56 UTC 2026","Wed Aug 19 17:18:01 UTC 2026","5686","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"failed","Wed Aug 19 17:17:41 UTC 2026","Wed Aug 19 17:17:41 UTC 2026","291","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Wed Aug 19 17:22:15 UTC 2026","Wed Aug 19 17:22:18 UTC 2026","2509","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"failed","Wed Aug 19 17:17:44 UTC 2026","Wed Aug 19 17:17:44 UTC 2026","164","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Wed Aug 19 17:17:45 UTC 2026","Wed Aug 19 17:17:45 UTC 2026","103","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Wed Aug 19 17:18:01 UTC 2026","Wed Aug 19 17:18:04 UTC 2026","2708","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Wed Aug 19 17:21:51 UTC 2026","Wed Aug 19 17:22:14 UTC 2026","23173","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
