"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 22 17:14:15 UTC 2025","Mon Dec 22 17:14:21 UTC 2025","6036","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Mon Dec 22 17:12:23 UTC 2025","Mon Dec 22 17:12:32 UTC 2025","8732","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Mon Dec 22 17:13:00 UTC 2025","Mon Dec 22 17:13:03 UTC 2025","2582","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Mon Dec 22 17:12:18 UTC 2025","Mon Dec 22 17:12:19 UTC 2025","480","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Mon Dec 22 17:12:19 UTC 2025","Mon Dec 22 17:12:19 UTC 2025","133","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Mon Dec 22 17:12:10 UTC 2025","Mon Dec 22 17:12:11 UTC 2025","533","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Mon Dec 22 17:13:32 UTC 2025","Mon Dec 22 17:13:56 UTC 2025","24525","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Mon Dec 22 17:12:37 UTC 2025","Mon Dec 22 17:12:40 UTC 2025","2516","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Mon Dec 22 17:12:18 UTC 2025","Mon Dec 22 17:12:18 UTC 2025","195","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Mon Dec 22 17:12:32 UTC 2025","Mon Dec 22 17:12:37 UTC 2025","5414","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Mon Dec 22 17:13:03 UTC 2025","Mon Dec 22 17:13:06 UTC 2025","2805","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"failed","Mon Dec 22 17:12:13 UTC 2025","Mon Dec 22 17:12:14 UTC 2025","760","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Mon Dec 22 17:13:56 UTC 2025","Mon Dec 22 17:13:59 UTC 2025","3176","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Mon Dec 22 17:13:19 UTC 2025","Mon Dec 22 17:13:32 UTC 2025","12472","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Mon Dec 22 17:14:03 UTC 2025","Mon Dec 22 17:14:09 UTC 2025","5960","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"failed","Mon Dec 22 17:12:16 UTC 2025","Mon Dec 22 17:12:17 UTC 2025","400","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Mon Dec 22 17:14:09 UTC 2025","Mon Dec 22 17:14:15 UTC 2025","6269","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Mon Dec 22 17:13:59 UTC 2025","Mon Dec 22 17:14:03 UTC 2025","3341","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Mon Dec 22 17:12:17 UTC 2025","Mon Dec 22 17:12:18 UTC 2025","412","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Mon Dec 22 17:12:20 UTC 2025","Mon Dec 22 17:12:23 UTC 2025","3226","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Mon Dec 22 17:12:40 UTC 2025","Mon Dec 22 17:13:00 UTC 2025","20239","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Mon Dec 22 17:14:41 UTC 2025","Mon Dec 22 17:14:48 UTC 2025","6278","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Mon Dec 22 17:14:21 UTC 2025","Mon Dec 22 17:14:27 UTC 2025","5681","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Mon Dec 22 17:14:27 UTC 2025","Mon Dec 22 17:14:41 UTC 2025","14507","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Mon Dec 22 17:12:19 UTC 2025","Mon Dec 22 17:12:20 UTC 2025","932","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Mon Dec 22 17:13:06 UTC 2025","Mon Dec 22 17:13:19 UTC 2025","13602","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
