"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 29 17:21:56 UTC 2026","Sun Mar 29 17:21:57 UTC 2026","516","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"failed","Sun Mar 29 17:25:17 UTC 2026","Sun Mar 29 17:25:34 UTC 2026","17638","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Sun Mar 29 17:27:19 UTC 2026","Sun Mar 29 17:27:26 UTC 2026","6399","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Sun Mar 29 17:22:06 UTC 2026","Sun Mar 29 17:22:10 UTC 2026","3548","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"failed","Sun Mar 29 17:24:15 UTC 2026","Sun Mar 29 17:24:35 UTC 2026","19206","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Sun Mar 29 17:22:12 UTC 2026","Sun Mar 29 17:22:17 UTC 2026","5703","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Sun Mar 29 17:28:39 UTC 2026","Sun Mar 29 17:28:45 UTC 2026","6063","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Sun Mar 29 17:22:03 UTC 2026","Sun Mar 29 17:22:04 UTC 2026","215","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Sun Mar 29 17:28:16 UTC 2026","Sun Mar 29 17:28:38 UTC 2026","21431","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"failed","Sun Mar 29 17:22:02 UTC 2026","Sun Mar 29 17:22:02 UTC 2026","417","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Sun Mar 29 17:23:25 UTC 2026","Sun Mar 29 17:23:29 UTC 2026","3634","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Sun Mar 29 17:27:11 UTC 2026","Sun Mar 29 17:27:19 UTC 2026","7731","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Sun Mar 29 17:26:57 UTC 2026","Sun Mar 29 17:27:01 UTC 2026","3864","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Sun Mar 29 17:22:17 UTC 2026","Sun Mar 29 17:22:23 UTC 2026","5068","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Sun Mar 29 17:22:04 UTC 2026","Sun Mar 29 17:22:04 UTC 2026","127","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Sun Mar 29 17:27:26 UTC 2026","Sun Mar 29 17:27:32 UTC 2026","6779","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Sun Mar 29 17:27:01 UTC 2026","Sun Mar 29 17:27:11 UTC 2026","10322","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Sun Mar 29 17:22:04 UTC 2026","Sun Mar 29 17:22:06 UTC 2026","2344","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Sun Mar 29 17:22:03 UTC 2026","Sun Mar 29 17:22:03 UTC 2026","248","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Sun Mar 29 17:26:54 UTC 2026","Sun Mar 29 17:26:57 UTC 2026","3546","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"failed","Sun Mar 29 17:21:59 UTC 2026","Sun Mar 29 17:21:59 UTC 2026","400","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Sun Mar 29 17:22:23 UTC 2026","Sun Mar 29 17:22:25 UTC 2026","2540","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Sun Mar 29 17:23:06 UTC 2026","Sun Mar 29 17:23:24 UTC 2026","18061","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Sun Mar 29 17:26:29 UTC 2026","Sun Mar 29 17:26:53 UTC 2026","24413","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Sun Mar 29 17:23:29 UTC 2026","Sun Mar 29 17:23:32 UTC 2026","3549","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Sun Mar 29 17:22:04 UTC 2026","Sun Mar 29 17:22:04 UTC 2026","144","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
