"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 07 18:56:28 UTC 2026","Tue Jul 07 18:56:31 UTC 2026","2954","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"failed","Tue Jul 07 19:01:41 UTC 2026","Tue Jul 07 19:02:03 UTC 2026","21890","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"failed","Tue Jul 07 18:54:24 UTC 2026","Tue Jul 07 18:54:24 UTC 2026","355","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Tue Jul 07 18:54:28 UTC 2026","Tue Jul 07 18:54:28 UTC 2026","216","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Tue Jul 07 18:54:28 UTC 2026","Tue Jul 07 18:54:29 UTC 2026","695","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Tue Jul 07 18:54:34 UTC 2026","Tue Jul 07 18:54:41 UTC 2026","7359","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Tue Jul 07 19:00:41 UTC 2026","Tue Jul 07 19:00:47 UTC 2026","5834","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Tue Jul 07 19:00:22 UTC 2026","Tue Jul 07 19:00:25 UTC 2026","3473","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Tue Jul 07 19:00:25 UTC 2026","Tue Jul 07 19:00:34 UTC 2026","9343","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Tue Jul 07 18:54:28 UTC 2026","Tue Jul 07 18:54:28 UTC 2026","155","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Tue Jul 07 19:00:47 UTC 2026","Tue Jul 07 19:00:55 UTC 2026","8214","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Tue Jul 07 18:54:28 UTC 2026","Tue Jul 07 18:54:28 UTC 2026","354","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"failed","Tue Jul 07 18:54:27 UTC 2026","Tue Jul 07 18:54:27 UTC 2026","187","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Tue Jul 07 18:54:29 UTC 2026","Tue Jul 07 18:54:32 UTC 2026","2977","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"failed","Tue Jul 07 18:57:25 UTC 2026","Tue Jul 07 18:57:51 UTC 2026","26636","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Tue Jul 07 19:00:18 UTC 2026","Tue Jul 07 19:00:22 UTC 2026","3223","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"failed","Tue Jul 07 18:58:35 UTC 2026","Tue Jul 07 18:58:58 UTC 2026","22470","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Tue Jul 07 19:02:04 UTC 2026","Tue Jul 07 19:02:14 UTC 2026","9791","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Tue Jul 07 19:00:35 UTC 2026","Tue Jul 07 19:00:41 UTC 2026","6582","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Tue Jul 07 18:54:41 UTC 2026","Tue Jul 07 18:54:48 UTC 2026","7301","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Tue Jul 07 18:54:21 UTC 2026","Tue Jul 07 18:54:22 UTC 2026","404","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Tue Jul 07 18:54:28 UTC 2026","Tue Jul 07 18:54:28 UTC 2026","111","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Tue Jul 07 18:54:48 UTC 2026","Tue Jul 07 18:54:52 UTC 2026","4008","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Tue Jul 07 18:59:53 UTC 2026","Tue Jul 07 19:00:17 UTC 2026","23936","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"failed","Tue Jul 07 18:55:50 UTC 2026","Tue Jul 07 18:56:24 UTC 2026","33556","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Tue Jul 07 18:56:25 UTC 2026","Tue Jul 07 18:56:28 UTC 2026","3303","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
