"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 27 18:05:15 UTC 2026","Mon Apr 27 18:05:20 UTC 2026","5074","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Mon Apr 27 18:00:03 UTC 2026","Mon Apr 27 18:00:03 UTC 2026","200","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Mon Apr 27 18:05:02 UTC 2026","Mon Apr 27 18:05:09 UTC 2026","6776","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"failed","Mon Apr 27 18:01:06 UTC 2026","Mon Apr 27 18:01:25 UTC 2026","19456","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"failed","Mon Apr 27 18:00:01 UTC 2026","Mon Apr 27 18:00:01 UTC 2026","404","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"failed","Mon Apr 27 18:03:18 UTC 2026","Mon Apr 27 18:03:36 UTC 2026","18371","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"failed","Mon Apr 27 17:59:58 UTC 2026","Mon Apr 27 17:59:58 UTC 2026","366","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Mon Apr 27 18:00:02 UTC 2026","Mon Apr 27 18:00:02 UTC 2026","292","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Mon Apr 27 18:00:03 UTC 2026","Mon Apr 27 18:00:04 UTC 2026","919","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Mon Apr 27 18:04:59 UTC 2026","Mon Apr 27 18:05:02 UTC 2026","3043","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Mon Apr 27 18:01:29 UTC 2026","Mon Apr 27 18:01:32 UTC 2026","3133","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Mon Apr 27 18:05:20 UTC 2026","Mon Apr 27 18:05:26 UTC 2026","5794","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"failed","Mon Apr 27 18:02:15 UTC 2026","Mon Apr 27 18:02:34 UTC 2026","18869","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Mon Apr 27 18:05:09 UTC 2026","Mon Apr 27 18:05:15 UTC 2026","5884","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Mon Apr 27 18:00:04 UTC 2026","Mon Apr 27 18:00:07 UTC 2026","3070","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Mon Apr 27 17:59:55 UTC 2026","Mon Apr 27 17:59:56 UTC 2026","432","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Mon Apr 27 18:00:02 UTC 2026","Mon Apr 27 18:00:03 UTC 2026","273","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Mon Apr 27 18:00:07 UTC 2026","Mon Apr 27 18:00:13 UTC 2026","5606","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Mon Apr 27 18:01:26 UTC 2026","Mon Apr 27 18:01:29 UTC 2026","3058","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Mon Apr 27 18:00:03 UTC 2026","Mon Apr 27 18:00:03 UTC 2026","150","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"failed","Mon Apr 27 18:04:31 UTC 2026","Mon Apr 27 18:04:55 UTC 2026","24078","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"failed","Mon Apr 27 18:06:08 UTC 2026","Mon Apr 27 18:06:28 UTC 2026","19264","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Mon Apr 27 18:00:13 UTC 2026","Mon Apr 27 18:00:21 UTC 2026","7795","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Mon Apr 27 18:00:21 UTC 2026","Mon Apr 27 18:00:24 UTC 2026","2952","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Mon Apr 27 18:06:29 UTC 2026","Mon Apr 27 18:06:34 UTC 2026","5577","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Mon Apr 27 18:04:56 UTC 2026","Mon Apr 27 18:04:59 UTC 2026","3099","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
