"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Feb 05 17:40:59 UTC 2026","Thu Feb 05 17:41:00 UTC 2026","183","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"failed","Thu Feb 05 17:41:02 UTC 2026","Thu Feb 05 17:41:03 UTC 2026","320","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Thu Feb 05 17:45:56 UTC 2026","Thu Feb 05 17:46:02 UTC 2026","5630","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Thu Feb 05 17:41:04 UTC 2026","Thu Feb 05 17:41:04 UTC 2026","149","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Thu Feb 05 17:45:51 UTC 2026","Thu Feb 05 17:45:56 UTC 2026","5383","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Thu Feb 05 17:41:05 UTC 2026","Thu Feb 05 17:41:08 UTC 2026","2944","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"failed","Thu Feb 05 17:44:03 UTC 2026","Thu Feb 05 17:44:21 UTC 2026","18226","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Thu Feb 05 17:45:39 UTC 2026","Thu Feb 05 17:45:42 UTC 2026","3173","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Thu Feb 05 17:42:18 UTC 2026","Thu Feb 05 17:42:22 UTC 2026","3328","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"failed","Thu Feb 05 17:43:04 UTC 2026","Thu Feb 05 17:43:22 UTC 2026","17736","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Thu Feb 05 17:45:42 UTC 2026","Thu Feb 05 17:45:45 UTC 2026","2908","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Thu Feb 05 17:41:04 UTC 2026","Thu Feb 05 17:41:04 UTC 2026","151","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Thu Feb 05 17:46:49 UTC 2026","Thu Feb 05 17:47:07 UTC 2026","17639","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Thu Feb 05 17:47:08 UTC 2026","Thu Feb 05 17:47:13 UTC 2026","5845","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Thu Feb 05 17:46:02 UTC 2026","Thu Feb 05 17:46:07 UTC 2026","5362","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Thu Feb 05 17:41:04 UTC 2026","Thu Feb 05 17:41:05 UTC 2026","605","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Thu Feb 05 17:41:08 UTC 2026","Thu Feb 05 17:41:13 UTC 2026","4961","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"failed","Thu Feb 05 17:41:58 UTC 2026","Thu Feb 05 17:42:17 UTC 2026","19141","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Thu Feb 05 17:41:13 UTC 2026","Thu Feb 05 17:41:19 UTC 2026","5248","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Thu Feb 05 17:42:22 UTC 2026","Thu Feb 05 17:42:24 UTC 2026","2548","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Thu Feb 05 17:40:57 UTC 2026","Thu Feb 05 17:40:58 UTC 2026","396","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Thu Feb 05 17:45:45 UTC 2026","Thu Feb 05 17:45:51 UTC 2026","5443","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Thu Feb 05 17:41:04 UTC 2026","Thu Feb 05 17:41:04 UTC 2026","100","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Thu Feb 05 17:41:03 UTC 2026","Thu Feb 05 17:41:03 UTC 2026","161","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Thu Feb 05 17:41:19 UTC 2026","Thu Feb 05 17:41:21 UTC 2026","2732","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Thu Feb 05 17:45:14 UTC 2026","Thu Feb 05 17:45:38 UTC 2026","24088","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
