"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat May 30 18:00:29 UTC 2026","Sat May 30 18:00:52 UTC 2026","22771","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Sat May 30 18:02:58 UTC 2026","Sat May 30 18:03:06 UTC 2026","7872","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Sat May 30 17:58:23 UTC 2026","Sat May 30 17:58:26 UTC 2026","2741","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Sat May 30 17:58:26 UTC 2026","Sat May 30 17:58:29 UTC 2026","3002","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Sat May 30 17:56:52 UTC 2026","Sat May 30 17:56:53 UTC 2026","1169","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Sat May 30 18:02:34 UTC 2026","Sat May 30 18:02:42 UTC 2026","8161","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Sat May 30 17:57:13 UTC 2026","Sat May 30 17:57:16 UTC 2026","2777","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Sat May 30 17:56:45 UTC 2026","Sat May 30 17:56:46 UTC 2026","502","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Sat May 30 17:56:42 UTC 2026","Sat May 30 17:56:43 UTC 2026","833","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"failed","Sat May 30 17:58:02 UTC 2026","Sat May 30 17:58:22 UTC 2026","20262","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Sat May 30 17:57:01 UTC 2026","Sat May 30 17:57:07 UTC 2026","5785","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Sat May 30 18:02:42 UTC 2026","Sat May 30 18:02:48 UTC 2026","5441","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"failed","Sat May 30 17:59:14 UTC 2026","Sat May 30 17:59:39 UTC 2026","25386","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"failed","Sat May 30 18:01:41 UTC 2026","Sat May 30 18:01:59 UTC 2026","17700","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Sat May 30 17:57:07 UTC 2026","Sat May 30 17:57:13 UTC 2026","5800","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Sat May 30 18:04:20 UTC 2026","Sat May 30 18:04:26 UTC 2026","5252","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Sat May 30 18:02:54 UTC 2026","Sat May 30 18:02:58 UTC 2026","4493","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Sat May 30 17:56:53 UTC 2026","Sat May 30 17:56:57 UTC 2026","4083","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Sat May 30 17:56:58 UTC 2026","Sat May 30 17:57:00 UTC 2026","2523","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Sat May 30 18:03:06 UTC 2026","Sat May 30 18:03:11 UTC 2026","4751","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Sat May 30 17:56:50 UTC 2026","Sat May 30 17:56:51 UTC 2026","536","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Sat May 30 17:56:53 UTC 2026","Sat May 30 17:56:53 UTC 2026","493","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"failed","Sat May 30 18:04:01 UTC 2026","Sat May 30 18:04:19 UTC 2026","18694","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"failed","Sat May 30 17:56:49 UTC 2026","Sat May 30 17:56:50 UTC 2026","868","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Sat May 30 18:02:48 UTC 2026","Sat May 30 18:02:54 UTC 2026","5946","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Sat May 30 17:56:51 UTC 2026","Sat May 30 17:56:52 UTC 2026","681","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
