"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 24 17:15:59 UTC 2026","Sat Jan 24 17:16:05 UTC 2026","5877","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Sat Jan 24 17:11:01 UTC 2026","Sat Jan 24 17:11:02 UTC 2026","742","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Sat Jan 24 17:11:17 UTC 2026","Sat Jan 24 17:11:21 UTC 2026","3224","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Sat Jan 24 17:12:07 UTC 2026","Sat Jan 24 17:12:26 UTC 2026","19072","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Sat Jan 24 17:15:54 UTC 2026","Sat Jan 24 17:15:59 UTC 2026","5347","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Sat Jan 24 17:16:11 UTC 2026","Sat Jan 24 17:16:16 UTC 2026","5839","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Sat Jan 24 17:12:30 UTC 2026","Sat Jan 24 17:12:32 UTC 2026","2719","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"failed","Sat Jan 24 17:14:12 UTC 2026","Sat Jan 24 17:14:30 UTC 2026","18551","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Sat Jan 24 17:11:00 UTC 2026","Sat Jan 24 17:11:00 UTC 2026","156","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Sat Jan 24 17:11:00 UTC 2026","Sat Jan 24 17:11:00 UTC 2026","304","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"failed","Sat Jan 24 17:13:11 UTC 2026","Sat Jan 24 17:13:30 UTC 2026","18902","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"failed","Sat Jan 24 17:10:59 UTC 2026","Sat Jan 24 17:10:59 UTC 2026","157","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Sat Jan 24 17:15:48 UTC 2026","Sat Jan 24 17:15:51 UTC 2026","3014","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Sat Jan 24 17:11:06 UTC 2026","Sat Jan 24 17:11:11 UTC 2026","5197","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Sat Jan 24 17:16:05 UTC 2026","Sat Jan 24 17:16:11 UTC 2026","5614","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Sat Jan 24 17:10:54 UTC 2026","Sat Jan 24 17:10:54 UTC 2026","355","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Sat Jan 24 17:11:00 UTC 2026","Sat Jan 24 17:11:01 UTC 2026","162","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Sat Jan 24 17:12:27 UTC 2026","Sat Jan 24 17:12:30 UTC 2026","3068","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"failed","Sat Jan 24 17:15:22 UTC 2026","Sat Jan 24 17:15:47 UTC 2026","24238","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Sat Jan 24 17:15:51 UTC 2026","Sat Jan 24 17:15:54 UTC 2026","2993","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Sat Jan 24 17:17:14 UTC 2026","Sat Jan 24 17:17:20 UTC 2026","5612","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Sat Jan 24 17:11:02 UTC 2026","Sat Jan 24 17:11:05 UTC 2026","3029","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"failed","Sat Jan 24 17:16:58 UTC 2026","Sat Jan 24 17:17:14 UTC 2026","15982","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"failed","Sat Jan 24 17:10:56 UTC 2026","Sat Jan 24 17:10:57 UTC 2026","311","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Sat Jan 24 17:11:01 UTC 2026","Sat Jan 24 17:11:01 UTC 2026","101","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Sat Jan 24 17:11:11 UTC 2026","Sat Jan 24 17:11:17 UTC 2026","6286","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
