"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 16 19:48:59 UTC 2026","Wed Sep 16 19:49:02 UTC 2026","3323","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Wed Sep 16 19:48:07 UTC 2026","Wed Sep 16 19:48:07 UTC 2026","242","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"failed","Wed Sep 16 19:48:06 UTC 2026","Wed Sep 16 19:48:06 UTC 2026","244","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Wed Sep 16 19:50:07 UTC 2026","Wed Sep 16 19:50:14 UTC 2026","6315","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Wed Sep 16 19:48:14 UTC 2026","Wed Sep 16 19:48:20 UTC 2026","5939","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Wed Sep 16 19:48:08 UTC 2026","Wed Sep 16 19:48:08 UTC 2026","160","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Wed Sep 16 19:48:08 UTC 2026","Wed Sep 16 19:48:09 UTC 2026","877","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Wed Sep 16 19:50:43 UTC 2026","Wed Sep 16 19:50:48 UTC 2026","5777","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Wed Sep 16 19:49:30 UTC 2026","Wed Sep 16 19:49:55 UTC 2026","25267","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Wed Sep 16 19:50:01 UTC 2026","Wed Sep 16 19:50:07 UTC 2026","6001","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Wed Sep 16 19:49:02 UTC 2026","Wed Sep 16 19:49:17 UTC 2026","15023","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Wed Sep 16 19:49:58 UTC 2026","Wed Sep 16 19:50:01 UTC 2026","3229","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Wed Sep 16 19:48:07 UTC 2026","Wed Sep 16 19:48:08 UTC 2026","212","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Wed Sep 16 19:48:08 UTC 2026","Wed Sep 16 19:48:08 UTC 2026","188","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Wed Sep 16 19:49:55 UTC 2026","Wed Sep 16 19:49:58 UTC 2026","3256","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Wed Sep 16 19:48:29 UTC 2026","Wed Sep 16 19:48:32 UTC 2026","3106","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Wed Sep 16 19:48:01 UTC 2026","Wed Sep 16 19:48:01 UTC 2026","292","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"failed","Wed Sep 16 19:48:03 UTC 2026","Wed Sep 16 19:48:03 UTC 2026","241","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Wed Sep 16 19:50:28 UTC 2026","Wed Sep 16 19:50:43 UTC 2026","14437","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Wed Sep 16 19:50:23 UTC 2026","Wed Sep 16 19:50:28 UTC 2026","5525","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Wed Sep 16 19:48:09 UTC 2026","Wed Sep 16 19:48:12 UTC 2026","3386","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Wed Sep 16 19:49:17 UTC 2026","Wed Sep 16 19:49:30 UTC 2026","12515","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Wed Sep 16 19:50:14 UTC 2026","Wed Sep 16 19:50:23 UTC 2026","8823","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Wed Sep 16 19:48:20 UTC 2026","Wed Sep 16 19:48:29 UTC 2026","9126","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Wed Sep 16 19:48:32 UTC 2026","Wed Sep 16 19:48:55 UTC 2026","22828","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Wed Sep 16 19:48:55 UTC 2026","Wed Sep 16 19:48:59 UTC 2026","3354","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
