"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 25 19:07:37 UTC 2026","Thu Jun 25 19:07:41 UTC 2026","4931","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Thu Jun 25 19:02:48 UTC 2026","Thu Jun 25 19:02:50 UTC 2026","2575","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"failed","Thu Jun 25 19:05:50 UTC 2026","Thu Jun 25 19:06:12 UTC 2026","22560","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Thu Jun 25 19:02:50 UTC 2026","Thu Jun 25 19:02:53 UTC 2026","2569","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Thu Jun 25 19:01:17 UTC 2026","Thu Jun 25 19:01:17 UTC 2026","240","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"failed","Thu Jun 25 19:02:29 UTC 2026","Thu Jun 25 19:02:47 UTC 2026","17838","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Thu Jun 25 19:01:22 UTC 2026","Thu Jun 25 19:01:22 UTC 2026","202","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Thu Jun 25 19:06:17 UTC 2026","Thu Jun 25 19:06:19 UTC 2026","2476","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Thu Jun 25 19:06:13 UTC 2026","Thu Jun 25 19:06:16 UTC 2026","3204","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Thu Jun 25 19:01:39 UTC 2026","Thu Jun 25 19:01:42 UTC 2026","2785","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Thu Jun 25 19:06:35 UTC 2026","Thu Jun 25 19:06:40 UTC 2026","5231","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"failed","Thu Jun 25 19:03:31 UTC 2026","Thu Jun 25 19:03:49 UTC 2026","17203","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Thu Jun 25 19:01:28 UTC 2026","Thu Jun 25 19:01:33 UTC 2026","4947","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"failed","Thu Jun 25 19:04:43 UTC 2026","Thu Jun 25 19:05:00 UTC 2026","17356","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Thu Jun 25 19:01:23 UTC 2026","Thu Jun 25 19:01:23 UTC 2026","120","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Thu Jun 25 19:01:24 UTC 2026","Thu Jun 25 19:01:26 UTC 2026","2630","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Thu Jun 25 19:01:23 UTC 2026","Thu Jun 25 19:01:23 UTC 2026","120","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Thu Jun 25 19:06:30 UTC 2026","Thu Jun 25 19:06:35 UTC 2026","4781","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"failed","Thu Jun 25 19:01:21 UTC 2026","Thu Jun 25 19:01:22 UTC 2026","203","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Thu Jun 25 19:01:33 UTC 2026","Thu Jun 25 19:01:39 UTC 2026","5987","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Thu Jun 25 19:06:25 UTC 2026","Thu Jun 25 19:06:30 UTC 2026","5147","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"failed","Thu Jun 25 19:07:18 UTC 2026","Thu Jun 25 19:07:36 UTC 2026","17347","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Thu Jun 25 19:01:23 UTC 2026","Thu Jun 25 19:01:23 UTC 2026","557","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Thu Jun 25 19:01:23 UTC 2026","Thu Jun 25 19:01:23 UTC 2026","81","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"failed","Thu Jun 25 19:01:19 UTC 2026","Thu Jun 25 19:01:19 UTC 2026","143","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Thu Jun 25 19:06:19 UTC 2026","Thu Jun 25 19:06:25 UTC 2026","5690","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
