"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 17 19:56:44 UTC 2026","Thu Sep 17 19:56:50 UTC 2026","5756","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Thu Sep 17 19:56:38 UTC 2026","Thu Sep 17 19:56:44 UTC 2026","5870","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"passed","Thu Sep 17 20:01:47 UTC 2026","Thu Sep 17 20:01:53 UTC 2026","6069","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Thu Sep 17 19:56:50 UTC 2026","Thu Sep 17 19:56:53 UTC 2026","3214","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Thu Sep 17 19:56:28 UTC 2026","Thu Sep 17 19:56:28 UTC 2026","512","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Thu Sep 17 20:01:29 UTC 2026","Thu Sep 17 20:01:33 UTC 2026","3598","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Thu Sep 17 20:01:36 UTC 2026","Thu Sep 17 20:01:41 UTC 2026","5827","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Thu Sep 17 19:58:03 UTC 2026","Thu Sep 17 19:58:06 UTC 2026","2702","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Thu Sep 17 19:56:25 UTC 2026","Thu Sep 17 19:56:25 UTC 2026","582","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"failed","Thu Sep 17 19:57:39 UTC 2026","Thu Sep 17 19:57:59 UTC 2026","19713","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"failed","Thu Sep 17 19:59:50 UTC 2026","Thu Sep 17 20:00:08 UTC 2026","18411","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Thu Sep 17 20:01:53 UTC 2026","Thu Sep 17 20:01:59 UTC 2026","5560","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Thu Sep 17 19:56:33 UTC 2026","Thu Sep 17 19:56:33 UTC 2026","181","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"failed","Thu Sep 17 19:58:48 UTC 2026","Thu Sep 17 19:59:07 UTC 2026","19337","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Thu Sep 17 19:56:32 UTC 2026","Thu Sep 17 19:56:33 UTC 2026","437","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Thu Sep 17 20:03:02 UTC 2026","Thu Sep 17 20:03:08 UTC 2026","6015","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Thu Sep 17 20:01:33 UTC 2026","Thu Sep 17 20:01:35 UTC 2026","2742","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Thu Sep 17 20:01:41 UTC 2026","Thu Sep 17 20:01:47 UTC 2026","5880","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Thu Sep 17 19:56:33 UTC 2026","Thu Sep 17 19:56:34 UTC 2026","811","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"failed","Thu Sep 17 20:02:42 UTC 2026","Thu Sep 17 20:03:01 UTC 2026","19416","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"failed","Thu Sep 17 19:56:31 UTC 2026","Thu Sep 17 19:56:32 UTC 2026","582","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Thu Sep 17 19:56:34 UTC 2026","Thu Sep 17 19:56:38 UTC 2026","3386","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Thu Sep 17 19:58:00 UTC 2026","Thu Sep 17 19:58:03 UTC 2026","3104","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Thu Sep 17 19:56:33 UTC 2026","Thu Sep 17 19:56:33 UTC 2026","174","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Thu Sep 17 20:01:04 UTC 2026","Thu Sep 17 20:01:28 UTC 2026","24434","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Thu Sep 17 19:56:33 UTC 2026","Thu Sep 17 19:56:33 UTC 2026","135","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
