"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 07 17:39:56 UTC 2026","Fri Aug 07 17:40:02 UTC 2026","5808","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"failed","Fri Aug 07 17:39:46 UTC 2026","Fri Aug 07 17:39:46 UTC 2026","379","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Fri Aug 07 17:39:41 UTC 2026","Fri Aug 07 17:39:42 UTC 2026","503","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Fri Aug 07 17:41:43 UTC 2026","Fri Aug 07 17:41:48 UTC 2026","5005","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Fri Aug 07 17:39:47 UTC 2026","Fri Aug 07 17:39:48 UTC 2026","159","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"failed","Fri Aug 07 17:39:43 UTC 2026","Fri Aug 07 17:39:43 UTC 2026","424","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Fri Aug 07 17:40:02 UTC 2026","Fri Aug 07 17:40:07 UTC 2026","4825","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Fri Aug 07 17:40:34 UTC 2026","Fri Aug 07 17:40:37 UTC 2026","3935","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"passed","Fri Aug 07 17:40:49 UTC 2026","Fri Aug 07 17:41:05 UTC 2026","15747","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Fri Aug 07 17:41:53 UTC 2026","Fri Aug 07 17:42:08 UTC 2026","15299","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"passed","Fri Aug 07 17:41:38 UTC 2026","Fri Aug 07 17:41:43 UTC 2026","4957","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Fri Aug 07 17:41:28 UTC 2026","Fri Aug 07 17:41:32 UTC 2026","4373","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Fri Aug 07 17:39:47 UTC 2026","Fri Aug 07 17:39:47 UTC 2026","227","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Fri Aug 07 17:39:46 UTC 2026","Fri Aug 07 17:39:47 UTC 2026","439","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Fri Aug 07 17:42:08 UTC 2026","Fri Aug 07 17:42:13 UTC 2026","4906","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Fri Aug 07 17:39:47 UTC 2026","Fri Aug 07 17:39:47 UTC 2026","255","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"passed","Fri Aug 07 17:41:24 UTC 2026","Fri Aug 07 17:41:28 UTC 2026","3390","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"passed","Fri Aug 07 17:40:07 UTC 2026","Fri Aug 07 17:40:10 UTC 2026","3338","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Fri Aug 07 17:40:10 UTC 2026","Fri Aug 07 17:40:30 UTC 2026","19950","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"passed","Fri Aug 07 17:41:32 UTC 2026","Fri Aug 07 17:41:38 UTC 2026","5932","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Fri Aug 07 17:40:37 UTC 2026","Fri Aug 07 17:40:49 UTC 2026","11766","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"passed","Fri Aug 07 17:41:05 UTC 2026","Fri Aug 07 17:41:24 UTC 2026","19424","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Fri Aug 07 17:40:30 UTC 2026","Fri Aug 07 17:40:34 UTC 2026","3510","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Fri Aug 07 17:39:49 UTC 2026","Fri Aug 07 17:39:56 UTC 2026","6882","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Fri Aug 07 17:41:48 UTC 2026","Fri Aug 07 17:41:53 UTC 2026","4806","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Fri Aug 07 17:39:48 UTC 2026","Fri Aug 07 17:39:49 UTC 2026","1154","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
