"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Sep 10 19:22:34 UTC 2026","Thu Sep 10 19:22:50 UTC 2026","15928","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"failed","Thu Sep 10 19:33:43 UTC 2026","Thu Sep 10 19:33:59 UTC 2026","16293","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"failed","Thu Sep 10 19:24:17 UTC 2026","Thu Sep 10 19:24:34 UTC 2026","16274","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"failed","Thu Sep 10 19:26:00 UTC 2026","Thu Sep 10 19:26:17 UTC 2026","16261","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Thu Sep 10 19:21:10 UTC 2026","Thu Sep 10 19:21:11 UTC 2026","224","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"failed","Thu Sep 10 19:34:34 UTC 2026","Thu Sep 10 19:34:50 UTC 2026","16068","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"failed","Thu Sep 10 19:21:06 UTC 2026","Thu Sep 10 19:21:06 UTC 2026","216","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"failed","Thu Sep 10 19:36:17 UTC 2026","Thu Sep 10 19:36:33 UTC 2026","16054","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"failed","Thu Sep 10 19:25:09 UTC 2026","Thu Sep 10 19:25:25 UTC 2026","16224","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"failed","Thu Sep 10 19:23:25 UTC 2026","Thu Sep 10 19:23:42 UTC 2026","16605","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"failed","Thu Sep 10 19:21:16 UTC 2026","Thu Sep 10 19:21:16 UTC 2026","256","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"failed","Thu Sep 10 19:29:26 UTC 2026","Thu Sep 10 19:29:42 UTC 2026","16093","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"failed","Thu Sep 10 19:35:25 UTC 2026","Thu Sep 10 19:35:41 UTC 2026","15906","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"failed","Thu Sep 10 19:26:52 UTC 2026","Thu Sep 10 19:27:08 UTC 2026","16061","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"failed","Thu Sep 10 19:21:47 UTC 2026","Thu Sep 10 19:21:59 UTC 2026","11232","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"failed","Thu Sep 10 19:27:43 UTC 2026","Thu Sep 10 19:27:59 UTC 2026","16237","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"failed","Thu Sep 10 19:32:51 UTC 2026","Thu Sep 10 19:33:07 UTC 2026","16228","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"failed","Thu Sep 10 19:28:35 UTC 2026","Thu Sep 10 19:28:51 UTC 2026","16078","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"failed","Thu Sep 10 19:32:00 UTC 2026","Thu Sep 10 19:32:16 UTC 2026","15913","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Thu Sep 10 19:21:04 UTC 2026","Thu Sep 10 19:21:04 UTC 2026","460","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"passed","Thu Sep 10 19:21:20 UTC 2026","Thu Sep 10 19:21:20 UTC 2026","591","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"failed","Thu Sep 10 19:21:13 UTC 2026","Thu Sep 10 19:21:13 UTC 2026","364","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Thu Sep 10 19:21:09 UTC 2026","Thu Sep 10 19:21:10 UTC 2026","361","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"failed","Thu Sep 10 19:31:09 UTC 2026","Thu Sep 10 19:31:25 UTC 2026","16115","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"failed","Thu Sep 10 19:30:17 UTC 2026","Thu Sep 10 19:30:33 UTC 2026","16101","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
"failed","Thu Sep 10 19:21:19 UTC 2026","Thu Sep 10 19:21:19 UTC 2026","360","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
