"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 11 17:47:14 UTC 2026","Wed Mar 11 17:47:20 UTC 2026","5453","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_011: Registration with long input values",""
"passed","Wed Mar 11 17:41:56 UTC 2026","Wed Mar 11 17:41:57 UTC 2026","643","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_004: API response time benchmark",""
"passed","Wed Mar 11 17:43:12 UTC 2026","Wed Mar 11 17:43:15 UTC 2026","2853","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_007: Login with XSS attempt in email",""
"failed","Wed Mar 11 17:41:54 UTC 2026","Wed Mar 11 17:41:55 UTC 2026","262","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_003: Missing email parameter returns error",""
"passed","Wed Mar 11 17:43:09 UTC 2026","Wed Mar 11 17:43:12 UTC 2026","2896","chromium","frontend/auth/login.spec.ts","Login Negative Tests","","","TC_LOGIN_006: Login with SQL injection attempt",""
"passed","Wed Mar 11 17:42:13 UTC 2026","Wed Mar 11 17:42:16 UTC 2026","3368","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_004: Login form validation - empty fields",""
"passed","Wed Mar 11 17:41:42 UTC 2026","Wed Mar 11 17:41:42 UTC 2026","315","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_001 @smoke: Valid login credentials return success",""
"failed","Wed Mar 11 17:44:42 UTC 2026","Wed Mar 11 17:44:58 UTC 2026","15379","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_002: Registration with minimum required fields only",""
"passed","Wed Mar 11 17:46:16 UTC 2026","Wed Mar 11 17:46:22 UTC 2026","6478","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_009: Registration form - Title selection",""
"passed","Wed Mar 11 17:46:10 UTC 2026","Wed Mar 11 17:46:16 UTC 2026","5555","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_008: Registration form - Newsletter and offers checkboxes",""
"passed","Wed Mar 11 17:42:06 UTC 2026","Wed Mar 11 17:42:13 UTC 2026","7137","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_003: Login with invalid password",""
"passed","Wed Mar 11 17:41:56 UTC 2026","Wed Mar 11 17:41:56 UTC 2026","147","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_002: Verify product structure",""
"passed","Wed Mar 11 17:41:57 UTC 2026","Wed Mar 11 17:42:00 UTC 2026","3055","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_001 @smoke: Verify login page elements are visible",""
"passed","Wed Mar 11 17:46:04 UTC 2026","Wed Mar 11 17:46:10 UTC 2026","6229","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_007: Registration form - Date of birth selection",""
"passed","Wed Mar 11 17:45:59 UTC 2026","Wed Mar 11 17:46:04 UTC 2026","5357","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_006: Registration form - Select different countries",""
"passed","Wed Mar 11 17:41:56 UTC 2026","Wed Mar 11 17:41:56 UTC 2026","300","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_001 @smoke: Get all products list",""
"failed","Wed Mar 11 17:42:51 UTC 2026","Wed Mar 11 17:43:08 UTC 2026","16424","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_005: Login and Logout flow (requires registered user)",""
"failed","Wed Mar 11 17:46:57 UTC 2026","Wed Mar 11 17:47:14 UTC 2026","16224","chromium","frontend/auth/register.spec.ts","Registration Edge Cases","","","TC_REG_010: Registration with special characters in name",""
"failed","Wed Mar 11 17:45:34 UTC 2026","Wed Mar 11 17:45:51 UTC 2026","16788","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_003: Registration with existing email should fail",""
"passed","Wed Mar 11 17:41:55 UTC 2026","Wed Mar 11 17:41:56 UTC 2026","343","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_004: Response time is acceptable",""
"passed","Wed Mar 11 17:41:56 UTC 2026","Wed Mar 11 17:41:56 UTC 2026","111","chromium","api/products/products-api.spec.ts","API: Products","","","TC_API_PROD_003: Search product by name",""
"passed","Wed Mar 11 17:45:55 UTC 2026","Wed Mar 11 17:45:59 UTC 2026","3076","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_005: Signup form validation - Invalid email format",""
"passed","Wed Mar 11 17:42:00 UTC 2026","Wed Mar 11 17:42:06 UTC 2026","5467","chromium","frontend/auth/login.spec.ts","Login Functionality","","","TC_LOGIN_002: Login with invalid email",""
"failed","Wed Mar 11 17:43:50 UTC 2026","Wed Mar 11 17:44:06 UTC 2026","16274","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_001: Complete user registration - Full flow",""
"failed","Wed Mar 11 17:41:51 UTC 2026","Wed Mar 11 17:41:52 UTC 2026","262","chromium","api/auth/login-api.spec.ts","API: Login Authentication","","","TC_API_LOGIN_002: Invalid credentials return error",""
"passed","Wed Mar 11 17:45:52 UTC 2026","Wed Mar 11 17:45:55 UTC 2026","3359","chromium","frontend/auth/register.spec.ts","User Registration","","","TC_REG_004: Signup form validation - Empty name",""
